t,price,spread,volume,operation_size,true_effect,return
17225,0.989823021652163,0.0001,24003.872427519265,0.0,0.0010437363149593119,0.00018983592241117453
17226,0.9895254582706733,0.0001,41581.55872234152,0.0,0.0010437363149593119,-0.00029756338148967387
17227,0.9902412233302638,0.0001,13863.08436436545,0.0,0.0010437363149593119,0.0007157650595904785
17228,0.9902839073937073,0.0001,15809.674021441533,0.0,0.0010437363149593119,4.268406344354325e-05
17229,0.9903266633688258,0.0001,26861.601691004278,0.0,0.0010437363149593119,4.2755975118491385e-05
17230,0.9901319239390016,0.0001,44662.66714262219,0.0,0.0010437363149593119,-0.00019473942982417558
17231,0.9900118784647536,0.0001,19936.94165389428,0.0,0.0010437363149593119,-0.0001200454742480428
17232,0.9892559995557196,0.0001,29681.097425436466,0.0,0.0010437363149593119,-0.0007558789090339468
17233,0.9892684443858697,0.0001,22417.81469196897,0.0,0.0010437363149593119,1.2444830150060149e-05
17234,0.9900470019739861,0.0001,21563.96583217839,0.0,0.0010437363149593119,0.000778557588116402
17235,0.9903832558667032,0.0001,39180.844956165136,0.0,0.0010437363149593119,0.0003362538927170755
17236,0.9897502968731435,0.0001,23270.244647705767,0.0,0.0010437363149593119,-0.0006329589935596402
17237,0.9898557474151483,0.0001,17654.046802270204,0.0,0.0010437363149593119,0.00010545054200472581
17238,0.9900209464681559,0.0001,17139.771276538577,0.0,0.0010437363149593119,0.00016519905300760307
17239,0.990622322757698,0.0001,18891.300772658324,0.0,0.0010437363149593119,0.0006013762895421548
17240,0.9906252000763618,0.0001,15583.670033616767,0.0,0.0,2.8773186637742754e-06
17241,0.9906221803869687,0.0001,19556.05708108972,0.0,0.0,-3.019689393091163e-06
17242,0.99065719628777,0.0001,22684.162790528808,0.0,0.0,3.501590080134953e-05
17243,0.9906382961329192,0.0001,25422.060988755446,0.0,0.0,-1.8900154850842732e-05
17244,0.9906455154953058,0.0001,13458.877533656841,0.0,0.0,7.219362386567951e-06
17245,0.9906316939928174,0.0001,17849.258296286745,0.0,0.0,-1.3821502488409187e-05
17246,0.9906296195798874,0.0001,18291.16257198034,0.0,0.0,-2.0744129299865577e-06
17247,0.9906315780625651,0.0001,15037.90082575305,0.0,0.0,1.9584826776997133e-06
17248,0.9906427065882987,0.0001,16486.464303142297,0.0,0.0,1.1128525733594685e-05
17249,0.990639265214664,0.0001,34557.01754342295,0.0,0.0,-3.4413736346161627e-06
17250,0.9906344302489469,0.0001,43564.29671686288,0.0,0.0,-4.834965717126494e-06
17251,0.9906307529799049,0.0001,18835.339124193953,0.0,0.0,-3.6772690420461274e-06
17252,0.9906165233538469,0.0001,15436.610046004444,0.0,0.0,-1.4229626058015477e-05
17253,0.9906248547670196,0.0001,21149.39840543362,0.0,0.0,8.331413172690816e-06
17254,0.9906285616728353,0.0001,22974.663824568008,0.0,0.0,3.7069058157479517e-06
17255,0.990634295523534,0.0001,31133.415516778816,0.0,0.0,5.733850698685927e-06
17256,0.9906333792140202,0.0001,18066.44016878372,0.0,0.0,-9.163095138209343e-07
17257,0.9906308378237547,0.0001,16797.508499387764,0.0,0.0,-2.5413902654536358e-06
17258,0.9906463277182833,0.0001,75041.8354467939,0.0,0.0,1.5489894528597503e-05
17259,0.9906597909371502,0.0001,11535.79893847697,0.0,0.0,1.3463218866860416e-05
17260,0.9906784325716805,0.0001,34563.77163724315,0.0,0.0,1.864163453035861e-05
17261,0.9906833419333224,0.0001,46390.828375370926,0.0,0.0,4.909361641880494e-06
17262,0.9907011648476901,0.0001,19401.19986770099,0.0,0.0,1.7822914367693343e-05
17263,0.9906956824775385,0.0001,27445.62562612152,0.0,0.0,-5.482370151632665e-06
17264,0.9906930360228872,0.0001,9524.177551080218,0.0,0.0,-2.646454651311636e-06
17265,0.9907087828579497,0.0001,22302.133369524854,0.0,0.0,1.5746835062557807e-05
17266,0.9907198959124853,0.0001,39330.342781204556,0.0,0.0,1.1113054535605293e-05
17267,0.9907160688923471,0.0001,23394.25815838905,0.0,0.0,-3.8270201382362146e-06
17268,0.9907022832296533,0.0001,22451.458925883566,0.0,0.0,-1.3785662693832634e-05
17269,0.9906995957652563,0.00030000000000000003,52424.19072900523,0.0,0.0,-2.6874643969110323e-06
17270,0.9906905718312063,0.0001,33174.68512488669,0.0,0.0,-9.023934050000904e-06
17271,0.9907132941596962,0.0001,31386.236118319535,0.0,0.0,2.2722328489876986e-05
17272,0.9907233085744788,0.0001,14686.947412983021,0.0,0.0,1.0014414782544279e-05
17273,0.9907132166584126,0.0001,6487.043625678146,0.0,0.0,-1.0091916066157225e-05
17274,0.9906994476935377,0.0001,26543.151458596512,0.0,0.0,-1.3768964874927292e-05
17275,0.9906891925157114,0.0001,22087.536836820644,0.0,0.0,-1.025517782626828e-05
17276,0.9906818293466799,0.00030000000000000003,32249.804110535497,0.0,0.0,-7.363169031493477e-06
17277,0.9906796328761331,0.0001,23443.26501430595,0.0,0.0,-2.196470546778073e-06
17278,0.9906943183155886,0.0001,22520.70097865905,0.0,0.0,1.4685439455486282e-05
17279,0.9906815833373649,0.0001,22366.81671146335,0.0,0.0,-1.273497822373848e-05
17280,0.9907117506393711,0.0001,12646.66387197748,0.0,0.0,3.0167302006223196e-05
17281,0.9906993215674305,0.0001,8755.90787389048,0.0,0.0,-1.2429071940656122e-05
17282,0.9906807557334215,0.0001,14145.994373935702,0.0,0.0,-1.8565834008943405e-05
17283,0.9907030011027244,0.0001,12691.4507555362,0.0,0.0,2.2245369302842377e-05
17284,0.9907204101738357,0.0001,21527.799617102635,0.0,0.0,1.7409071111362806e-05
17285,0.9907180075174629,0.0001,9735.050443090166,0.0,0.0,-2.4026563728574146e-06
17286,0.9907230320118846,0.0001,17362.227444014894,0.0,0.0,5.0244944217459064e-06
17287,0.9907283890303956,0.0001,57799.0898028665,0.0,0.0,5.35701851100967e-06
17288,0.9907301903748092,0.0001,21220.29175774331,0.0,0.0,1.801344413632222e-06
17289,0.9907131077569703,0.0001,22562.33754337485,0.0,0.0,-1.7082617838948266e-05
17290,0.9906804049679077,0.0001,22197.8531328382,0.0,0.0,-3.270278906264412e-05
17291,0.9906692747231772,0.0001,24488.819378825803,0.0,0.0,-1.1130244730428451e-05
17292,0.9906932046586876,0.0001,16928.909275422368,0.0,0.0,2.3929935510369482e-05
17293,0.9907176518781461,0.0001,20280.747532274847,0.0,0.0,2.4447219458489933e-05
17294,0.9907142018732151,0.0001,16797.921867850222,0.0,0.0,-3.450004930960482e-06
17295,0.990701579586298,0.0001,10441.409304685205,0.0,0.0,-1.2622286917118863e-05
17296,0.9907052441551312,0.0001,39596.38976832976,0.0,0.0,3.6645688331615744e-06
17297,0.9907110282402465,0.00030000000000000003,14170.504839412795,0.0,0.0,5.784085115312365e-06
17298,0.990718943414896,0.0001,49035.495122734916,0.0,0.0,7.915174649486545e-06
17299,0.9906856468884362,0.0001,15027.16442112596,0.0,0.0,-3.329652645978065e-05
17300,0.9907272539794211,0.0001,11166.99709326364,0.0,0.0,4.160709098488535e-05
17301,0.9907421756433522,0.0001,57985.50706523215,0.0,0.0,1.4921663931133367e-05
17302,0.9907395685601434,0.0001,10510.98810933183,0.0,0.0,-2.6070832087610185e-06
17303,0.9907301017861468,0.0001,7098.856387129723,0.0,0.0,-9.466773996602562e-06
17304,0.9907431106808975,0.0001,10687.267231545115,0.0,0.0,1.3008894750643485e-05
17305,0.9907496380780811,0.0001,20559.196089500103,0.0,0.0,6.52739718365325e-06
17306,0.9907508522278431,0.0001,11283.700992673868,0.0,0.0,1.2141497619522212e-06
17307,0.9907568913168966,0.0001,16625.554295717076,0.0,0.0,6.039089053500035e-06
17308,0.9907554061057037,0.0001,7968.746113452651,0.0,0.0,-1.4852111929197775e-06
17309,0.9907607011059759,0.0001,37938.993970205694,0.0,0.0,5.2950002722429446e-06
17310,0.990770271776879,0.0001,27171.82546016232,0.0,0.0,9.570670903125134e-06
17311,0.9907747953738842,0.0001,11696.824356130182,0.0,0.0,4.523597005201552e-06
17312,0.9907786286064673,0.0001,6920.471381240625,0.0,0.0,3.833232583017043e-06
17313,0.9907969811501464,0.0001,14018.249323781227,0.0,0.0,1.8352543679100997e-05
17314,0.9907759374161271,0.0001,30488.024294944466,0.0,0.0,-2.104373401923265e-05
17315,0.9907654243940233,0.00030000000000000003,37735.60560856546,0.0,0.0,-1.0513022103864067e-05
17316,0.9907657743617896,0.0001,19578.732075030828,0.0,0.0,3.4996776632212345e-07
17317,0.990756157511988,0.0001,17141.812037579897,0.0,0.0,-9.61684980160804e-06
17318,0.9907509393251197,0.0001,16493.34096497872,0.0,0.0,-5.218186868272134e-06
17319,0.9907679068129202,0.0001,25646.8320144257,0.0,0.0,1.6967487800445546e-05
17320,0.9907659439479911,0.0001,34226.63196133459,0.0,0.0,-1.9628649290392985e-06
17321,0.990741841976455,0.0001,20505.07841032745,0.0,0.0,-2.410197153612792e-05
17322,0.9907362639593996,0.0001,18270.881739507873,0.0,0.0,-5.578017055363205e-06
17323,0.9907370296677009,0.0001,32544.75765297965,0.0,0.0,7.657083013201671e-07
17324,0.9907375526232085,0.0001,46498.94836076806,0.0,0.0,5.229555075647596e-07
17325,0.9907448790597877,0.0001,19085.62841072973,0.0,0.0,7.326436579191409e-06
17326,0.9907511296780884,0.0001,22981.871569583273,0.0,0.0,6.250618300729371e-06
17327,0.9907493004836301,0.0001,15127.618620856856,0.0,0.0,-1.829194458347061e-06
17328,0.9907335808045667,0.0001,22928.866290484177,0.0,0.0,-1.5719679063330716e-05
17329,0.9907277682845648,0.0001,13859.541572508255,0.0,0.0,-5.812520001979848e-06
17330,0.9907195624829302,0.0001,44843.40085769858,0.0,0.0,-8.205801634519894e-06
17331,0.9907158059104884,0.0001,34305.72772625102,0.0,0.0,-3.7565724418930913e-06
17332,0.9907249128555652,0.0001,52497.06762821942,0.0,0.0,9.106945076831074e-06
17333,0.9907302373768042,0.0001,16647.192415595313,0.0,0.0,5.3245212390251595e-06
17334,0.9907410946053893,0.0001,62018.16357131263,0.0,0.0,1.0857228585070544e-05
17335,0.9907360338648293,0.0001,24891.48343752122,0.0,0.0,-5.060740559947874e-06
17336,0.9907559082630002,0.0001,20601.177012255343,0.0,0.0,1.9874398170860452e-05
17337,0.9907647736888222,0.0001,41317.77527934761,0.0,0.0,8.865425822013329e-06
17338,0.9907662525106018,0.0001,13223.35445026329,0.0,0.0,1.4788217795880243e-06
17339,0.9907742022998731,0.0001,22398.523031403176,0.0,0.0,7.94978927132206e-06
17340,0.9907652983746114,0.0001,20369.75567922136,0.0,0.0,-8.903925261760648e-06
17341,0.9907375130981617,0.0001,27140.440752952836,0.0,0.0,-2.7785276449643348e-05
17342,0.9907295191716017,0.00030000000000000003,17644.145461960652,0.0,0.0,-7.993926560034836e-06
17343,0.9907393677817592,0.0001,16819.515078880107,0.0,0.0,9.848610157514592e-06
17344,0.9907404247208855,0.0001,18208.41569518103,0.0,0.0,1.0569391263315353e-06
17345,0.9907386217684018,0.0001,19048.788662112023,0.0,0.0,-1.802952483753728e-06
17346,0.9907274504945883,0.0001,22909.98097882393,0.0,0.0,-1.1171273813448401e-05
17347,0.9907016802266031,0.0001,41940.27070454936,0.0,0.0,-2.5770267985225637e-05
17348,0.9907204542160859,0.0001,7493.217646866841,0.0,0.0,1.8773989482800957e-05
17349,0.9907177149623455,0.0001,32312.3072065193,0.0,0.0,-2.739253740391412e-06
17350,0.9907120553024941,0.0001,17394.238840920945,0.0,0.0,-5.659659851442456e-06
17351,0.9907032055858859,0.0001,20141.752842392892,0.0,0.0,-8.849716608194669e-06
17352,0.9907197353709075,0.0001,12792.842540047255,0.0,0.0,1.652978502164615e-05
17353,0.9907313481875106,0.0001,22540.691313549632,0.0,0.0,1.1612816603112641e-05
17354,0.9907186036885536,0.0001,18111.667288933026,0.0,0.0,-1.274449895705132e-05
17355,0.990733947889398,0.0001,19683.33718381806,0.0,0.0,1.5344200844369382e-05
17356,0.9907320364187941,0.0001,29482.808890097116,0.0,0.0,-1.911470603799259e-06
17357,0.9907239918191206,0.0001,30263.008189274304,0.0,0.0,-8.044599673517894e-06
17358,0.9907201231362393,0.0001,44801.08866774802,0.0,0.0,-3.868682881380536e-06
17359,0.9907098022887535,0.0001,16380.702815500126,0.0,0.0,-1.0320847485756346e-05
17360,0.9906923982047792,0.0001,30982.449888070052,0.0,0.0,-1.7404083974326134e-05
17361,0.9907026246281692,0.0001,30234.863543640247,0.0,0.0,1.0226423389991801e-05
17362,0.9906997165863141,0.0001,23014.59977615846,0.0,0.0,-2.908041855098631e-06
17363,0.9907078490359803,0.0001,51160.27736113009,0.0,0.0,8.132449666242714e-06
17364,0.9907116334039,0.0001,16008.277808255274,0.0,0.0,3.7843679197013813e-06
17365,0.9907188610676588,0.0001,23753.06931418105,0.0,0.0,7.227663758824221e-06
17366,0.99069190282446,0.0001,25654.466325763395,0.0,0.0,-2.69582431988713e-05
17367,0.9906804822554047,0.0001,12101.25143250015,0.0,0.0,-1.1420569055231589e-05
17368,0.9906879842947651,0.0001,41459.482044443146,0.0,0.0,7.502039360396395e-06
17369,0.990671186925496,0.0001,20883.194145793095,0.0,0.0,-1.6797369269072604e-05
17370,0.9906761024895807,0.0001,27409.201525479424,0.0,0.0,4.915564084662094e-06
17371,0.9906577783478088,0.0001,48526.58907331654,0.0,0.0,-1.8324141771941527e-05
17372,0.9906579950163156,0.0001,24526.41791693808,0.0,0.0,2.1666850680279737e-07
17373,0.9906792085023816,0.0001,22475.449830881887,0.0,0.0,2.1213486065985165e-05
17374,0.9906894147550493,0.0001,22770.133281114893,0.0,0.0,1.0206252667788185e-05
17375,0.9906650291019125,0.0001,13326.844512205076,0.0,0.0,-2.438565313689356e-05
17376,0.99067620737666,0.0001,18209.750480134746,0.0,0.0,1.1178274747503103e-05
17377,0.9907002174734761,0.0001,20420.247185970773,0.0,0.0,2.4010096816184934e-05
17378,0.9907370713953265,0.0001,23134.92091651768,0.0,0.0,3.685392185037717e-05
17379,0.990743331067791,0.0001,43884.67133810536,0.0,0.0,6.259672464481447e-06
17380,0.9907253532567727,0.0001,35051.26301483195,0.0,0.0,-1.797781101831042e-05
17381,0.9907310806420196,0.0001,16418.845674633125,0.0,0.0,5.7273852469563735e-06
17382,0.9907521102311568,0.0001,21769.443925677864,0.0,0.0,2.102958913718922e-05
17383,0.9907496451279431,0.0001,44373.06292389152,0.0,0.0,-2.4651032137779083e-06
17384,0.9907633892947928,0.0001,9302.23246567298,0.0,0.0,1.3744166849738448e-05
17385,0.9907523265539313,0.0001,19658.341398243378,0.0,0.0,-1.1062740861489395e-05
17386,0.9907572327388232,0.0001,11463.49321704954,0.0,0.0,4.906184891906307e-06
17387,0.9907244296484731,0.0001,74736.55858713706,0.0,0.0,-3.280309035014195e-05
17388,0.9907119078803579,0.0001,32407.562938370767,0.0,0.0,-1.252176811517014e-05
17389,0.9907118272337488,0.0001,17186.431958719568,0.0,0.0,-8.064660905748866e-08
17390,0.9907070395884499,0.0001,21635.92177883698,0.0,0.0,-4.787645298987009e-06
17391,0.9906899024482557,0.0001,14604.98350273342,0.0,0.0,-1.713714019413448e-05
17392,0.990683318899785,0.0001,59616.04186245236,0.0,0.0,-6.583548470717737e-06
17393,0.9906876624864323,0.0001,6998.051414920716,0.0,0.0,4.343586647248543e-06
17394,0.9906865263382139,0.0001,25944.748735002995,0.0,0.0,-1.1361482183946947e-06
17395,0.9906873292611966,0.0001,21256.380182784145,0.0,0.0,8.029229827677398e-07
17396,0.9906969737970047,0.0001,13168.987888731002,0.0,0.0,9.644535808095434e-06
17397,0.9906924522314117,0.0001,19425.777480212008,0.0,0.0,-4.521565593051946e-06
17398,0.9907103609724774,0.0001,9795.095548964377,0.0,0.0,1.7908741065775224e-05
17399,0.9906973261816766,0.0001,48286.675997337225,0.0,0.0,-1.3034790800836582e-05
17400,0.9907227298458529,0.0001,22310.439355967344,0.0,0.0,2.5403664176248952e-05
17401,0.9907373954175034,0.0001,34805.38474080176,0.0,0.0,1.4665571650529508e-05
17402,0.9907327047348851,0.0001,17286.885928347205,0.0,0.0,-4.690682618324615e-06
17403,0.990728892626239,0.0001,43143.78049451317,0.0,0.0,-3.812108646084056e-06
17404,0.9907316166068345,0.0001,22412.742919264354,0.0,0.0,2.723980595531472e-06
17405,0.9907395047889483,0.0001,37664.10304099007,0.0,0.0,7.888182113835462e-06
17406,0.9907539267287765,0.0001,29252.350068502365,0.0,0.0,1.4421939828146435e-05
17407,0.9907362628881305,0.0001,21659.18162500454,0.0,0.0,-1.766384064594284e-05
17408,0.9907420267007612,0.0001,36309.755871402645,0.0,0.0,5.763812630621423e-06
17409,0.9907141391768529,0.0001,178562.89803418753,0.0,0.0,-2.788752390825433e-05
17410,0.99071180303783,0.0001,12511.617088141486,0.0,0.0,-2.3361390228959777e-06
17411,0.990730960017124,0.0001,20734.64120860559,0.0,0.0,1.91569792939994e-05
17412,0.990712281378068,0.0001,11535.264854125706,0.0,0.0,-1.8678639056024515e-05
17413,0.9906912095700511,0.0001,27101.836570757343,0.0,0.0,-2.1071808016914773e-05
17414,0.9906941188009293,0.0001,24658.772192156895,0.0,0.0,2.9092308782008303e-06
17415,0.9907123997853082,0.0001,58181.652594859566,0.0,0.0,1.8280984378948872e-05
17416,0.9907166872468319,0.0001,19374.035954987696,0.0,0.0,4.287461523699854e-06
17417,0.9906915917025549,0.00030000000000000003,35451.70812603552,0.0,0.0,-2.5095544276987347e-05
17418,0.9906694145384726,0.0001,7786.645057135014,0.0,0.0,-2.2177164082370915e-05
17419,0.9906707024608109,0.0001,23763.095608251384,0.0,0.0,1.2879223383333027e-06
17420,0.9906551645776507,0.0001,14258.316828143914,0.0,0.0,-1.5537883160221533e-05
17421,0.9906569655777077,0.0001,29617.97928805113,0.0,0.0,1.8010000569779194e-06
17422,0.990659548040075,0.0001,39169.80607656782,0.0,0.0,2.582462367395344e-06
17423,0.9906530949182633,0.0001,16318.066223268452,0.0,0.0,-6.453121811800244e-06
17424,0.9906770064056067,0.0001,28862.14747943984,0.0,0.0,2.391148734348647e-05
17425,0.9906847864941535,0.00030000000000000003,18426.44798425315,0.0,0.0,7.780088546738284e-06
17426,0.9907007506056922,0.0001,22553.706406006033,0.0,0.0,1.596411153870214e-05
17427,0.9907128803353944,0.0001,27056.068515157473,0.0,0.0,1.2129729702214931e-05
17428,0.990710902942593,0.0001,13333.128395561722,0.0,0.0,-1.9773928013888664e-06
17429,0.9907083408750972,0.0001,13365.893842737787,0.0,0.0,-2.5620674958259926e-06
17430,0.9907044193867902,0.0001,33983.52953210798,0.0,0.0,-3.921488306968257e-06
17431,0.9907133936969459,0.0001,15698.441449122534,0.0,0.0,8.974310155673848e-06
17432,0.9907048243833153,0.0001,41766.267585744055,0.0,0.0,-8.569313630579778e-06
17433,0.9907275536880471,0.0001,9067.570135424156,0.0,0.0,2.2729304731794464e-05
17434,0.9907177259970621,0.0001,35160.29481943965,0.0,0.0,-9.827690985009241e-06
17435,0.9907205519542696,0.0001,22117.433652060026,0.0,0.0,2.825957207464036e-06
17436,0.9907175335495433,0.0001,21019.689251082378,0.0,0.0,-3.0184047262737934e-06
17437,0.9907115938260956,0.0001,23710.776852538704,0.0,0.0,-5.939723447645484e-06
17438,0.9907402170091026,0.0001,10689.90026380996,0.0,0.0,2.862318300700384e-05
17439,0.9907344319602049,0.0001,38601.11525824081,0.0,0.0,-5.785048897699596e-06
17440,0.9907304169061082,0.0001,17762.66795544549,0.0,0.0,-4.0150540967509585e-06
17441,0.9907216661776008,0.0001,14514.005471647994,0.0,0.0,-8.750728507367356e-06
17442,0.9907222069351931,0.0001,65008.52405328144,0.0,0.0,5.407575922600216e-07
17443,0.9907208721066003,0.0001,18500.641944068986,0.0,0.0,-1.3348285927694548e-06
17444,0.9907061246517198,0.0001,14302.369067227,0.0,0.0,-1.4747454880503774e-05
17445,0.9907005330877962,0.0001,33072.48307748863,0.0,0.0,-5.591563923657006e-06
17446,0.9907085664133544,0.0001,25128.018447417264,0.0,0.0,8.033325558209903e-06
17447,0.9907220981532344,0.0001,36496.11761137055,0.0,0.0,1.3531739880057181e-05
17448,0.9907224143890769,0.0001,22964.56117860831,0.0,0.0,3.1623584251239123e-07
17449,0.9907231917136958,0.0001,35509.917811265506,0.0,0.0,7.773246188946814e-07
17450,0.9907184351859839,0.00030000000000000003,61465.36241983464,0.0,0.0,-4.756527711924363e-06
17451,0.990711814935277,0.0001,15079.195947314252,0.0,0.0,-6.6202507068569005e-06
17452,0.9906996984967383,0.0001,17510.590911460975,0.0,0.0,-1.2116438538711805e-05
17453,0.990679187839264,0.0001,9884.177701157649,0.0,0.0,-2.0510657474326344e-05
17454,0.9906699322916599,0.0001,26635.30827061357,0.0,0.0,-9.255547604114511e-06
17455,0.9906818442341015,0.0001,23448.554633353848,0.0,0.0,1.1911942441655832e-05
17456,0.9906762520498662,0.0001,41414.16608343975,0.0,0.0,-5.592184235347908e-06
17457,0.9906716928533935,0.0001,21713.603245987157,0.0,0.0,-4.559196472686544e-06
17458,0.990666877163051,0.0001,21118.27568259578,0.0,0.0,-4.815690342496737e-06
17459,0.9906832776265724,0.0001,24291.137393235585,0.0,0.0,1.640046352135993e-05
17460,0.9906710451121437,0.0001,19592.793384886194,0.0,0.0,-1.2232514428722752e-05
17461,0.9906746956104048,0.0001,26476.64846493584,0.0,0.0,3.650498261120738e-06
17462,0.9906737934898854,0.0001,24667.10931514682,0.0,0.0,-9.021205193970872e-07
17463,0.9906746885043917,0.0001,28838.687922663008,0.0,0.0,8.950145062858184e-07
17464,0.9906779081036987,0.0001,19654.55944279052,0.0,0.0,3.219599307047183e-06
17465,0.9906786613179218,0.0001,28999.641290620413,0.0,0.0,7.532142231037042e-07
17466,0.9906891102987392,0.0001,29988.098668199455,0.0,0.0,1.0448980817368003e-05
17467,0.990688724799595,0.0001,18710.213640196496,0.0,0.0,-3.8549914416208253e-07
17468,0.9907117089766777,0.0001,21145.120762550574,0.0,0.0,2.298417708268552e-05
17469,0.9907122950513332,0.0001,20171.84668166125,0.0,0.0,5.860746554731122e-07
17470,0.9906898499043846,0.0001,11926.192056969447,0.0,0.0,-2.2445146948602e-05
17471,0.9906982603818254,0.0001,17276.445278546875,0.0,0.0,8.41047744082335e-06
17472,0.9907034267108583,0.0001,32219.144035480513,0.0,0.0,5.16632903291292e-06
17473,0.9907038555293037,0.0001,33627.01245692316,0.0,0.0,4.2881844541931e-07
17474,0.9907004353769179,0.0001,26089.17818818549,0.0,0.0,-3.420152385857911e-06
17475,0.9906725728242777,0.00030000000000000003,13271.625907691967,0.0,0.0,-2.7862552640200988e-05
17476,0.9906469209014197,0.0001,35931.64596804784,0.0,0.0,-2.565192285797213e-05
17477,0.9906686288731933,0.00030000000000000003,55603.5356970553,0.0,0.0,2.1707971773587964e-05
17478,0.9906609141990194,0.0001,29634.402394604644,0.0,0.0,-7.714674173930902e-06
17479,0.9906736373652953,0.0001,21995.927336927525,0.0,0.0,1.2723166275985243e-05
17480,0.9906525155473435,0.0001,14300.298179304033,0.0,0.0,-2.1121817951885724e-05
17481,0.9906387219781734,0.0001,21873.34788351648,0.0,0.0,-1.3793569170084119e-05
17482,0.99064766385778,0.0001,17198.44207333219,0.0,0.0,8.941879606649827e-06
17483,0.9906463132880495,0.0001,19939.480468708232,0.0,0.0,-1.3505697304960762e-06
17484,0.990653397675077,0.0001,41965.331440950904,0.0,0.0,7.084387027456174e-06
17485,0.9906532180502491,0.0001,34254.25295911915,0.0,0.0,-1.796248279006818e-07
17486,0.990650481731864,0.0001,18555.68607069754,0.0,0.0,-2.7363183850992456e-06
17487,0.9906415213676733,0.0001,23015.51816132266,0.0,0.0,-8.960364190735426e-06
17488,0.9906257890013189,0.0001,21973.1171333511,0.0,0.0,-1.5732366354326288e-05
17489,0.9906442712136206,0.0001,17735.785893579756,0.0,0.0,1.8482212301718093e-05
17490,0.9906649223243411,0.0001,11251.485712322783,0.0,0.0,2.065111072047099e-05
17491,0.9906512362112189,0.0001,33323.34262931028,0.0,0.0,-1.3686113122246546e-05
17492,0.9906366886917216,0.0001,39773.32897178755,0.0,0.0,-1.4547519497254413e-05
17493,0.9906321063782254,0.0001,16257.166153741644,0.0,0.0,-4.582313496204193e-06
17494,0.9906365920034014,0.0001,15889.939578887032,0.0,0.0,4.485625175965069e-06
17495,0.990634196338163,0.0001,34679.03149805588,0.0,0.0,-2.3956652384082844e-06
17496,0.9906407780929259,0.0001,15788.408842344961,0.0,0.0,6.581754762979841e-06
17497,0.9906401291810643,0.0001,11011.13815357926,0.0,0.0,-6.489118616892497e-07
17498,0.990638618783157,0.0001,17641.133280271617,0.0,0.0,-1.5103979073005647e-06
17499,0.9906704138872465,0.0001,43390.66761466595,0.0,0.0,3.1795104089571424e-05
17500,0.99066349372679,0.0001,16954.782632012993,0.0,0.0,-6.9201604565583e-06
17501,0.990685101924386,0.0001,15928.186555333157,0.0,0.0,2.160819759600141e-05
17502,0.9907041660192037,0.0001,17404.975860044236,0.0,0.0,1.906409481777782e-05
17503,0.9907108080343475,0.0001,12389.30478278944,0.0,0.0,6.64201514377627e-06
17504,0.9906854290190269,0.00030000000000000003,11398.341620297762,0.0,0.0,-2.5379015320625697e-05
17505,0.9906858382373934,0.0001,19318.733109804292,0.0,0.0,4.0921836652607624e-07
17506,0.9906790565385054,0.0001,10922.909926643426,0.0,0.0,-6.781698888014276e-06
17507,0.9906793212566084,0.0001,18047.94431128784,0.0,0.0,2.6471810299355525e-07
17508,0.990665315439354,0.0001,25128.04179205434,0.0,0.0,-1.400581725441441e-05
17509,0.9906752800127606,0.0001,26592.809107639045,0.0,0.0,9.96457340662893e-06
17510,0.9906882583300392,0.0001,20530.566634807336,0.0,0.0,1.2978317278533602e-05
17511,0.9907036747538402,0.0001,12098.521399903271,0.0,0.0,1.5416423801095647e-05
17512,0.9906986391071028,0.0001,17931.850806612998,0.0,0.0,-5.035646737483468e-06
17513,0.990684679955716,0.0001,26176.633197096042,0.0,0.0,-1.3959151386799817e-05
17514,0.9906893137652443,0.0001,30041.632944218025,0.0,0.0,4.633809528309385e-06
17515,0.9907124520760715,0.0001,19216.211195743537,0.0,0.0,2.3138310827230946e-05
17516,0.9907133663647856,0.00030000000000000003,15491.577588592789,0.0,0.0,9.142887140711764e-07
17517,0.9907193259021655,0.0001,22960.836707869512,0.0,0.0,5.959537379918167e-06
17518,0.990716230513979,0.0001,18455.84794558014,0.0,0.0,-3.0953881865469768e-06
17519,0.9907095967115429,0.0001,13237.143006785162,0.0,0.0,-6.63380243604017e-06
17520,0.9907182702586048,0.0001,25680.443622131686,0.0,0.0,8.67354706191037e-06
17521,0.9907168727062347,0.0001,22230.506119245638,0.0,0.0,-1.3975523701637016e-06
17522,0.9907221895874367,0.0001,12660.225686514139,0.0,0.0,5.31688120208873e-06
17523,0.9907288765774248,0.0001,16064.703701422859,0.0,0.0,6.686989988069492e-06
17524,0.9907334555138287,0.0001,20033.347329619068,0.0,0.0,4.578936403931699e-06
17525,0.9907408059030542,0.0001,10280.331472903383,0.0,0.0,7.350389225502241e-06
17526,0.990729566565668,0.0001,15314.256023527965,0.0,0.0,-1.1239337386226289e-05
17527,0.9907175231714417,0.0001,30209.165609729513,0.0,0.0,-1.204339422633538e-05
17528,0.9907169615824649,0.0001,17241.183649251536,0.0,0.0,-5.615889767662807e-07
17529,0.9907167170155966,0.0001,14776.173899841218,0.0,0.0,-2.445668683126456e-07
17530,0.9907098348080702,0.0001,37848.89188211102,0.0,0.0,-6.8822075264263205e-06
17531,0.9907130102657928,0.00030000000000000003,26232.64078244852,0.0,0.0,3.1754577226594805e-06
17532,0.9907249770811767,0.0001,31184.85243537646,0.0,0.0,1.1966815383845919e-05
